"","mean_RT","0011","0012","0013","0014","0015","0016","0017","0018","0019","0020"
"P1",4.10616666666667,0,4.119,4.1,0,0,0,0,0,0,0
"P2",4.16966666666667,0,0,0,0,0,0,0,4.163,0,0
"P3",4.5835,4.589,4.59,4.577,0,4.583,0,0,4.589,4.583,0
"P4",5.52986666666667,5.531,5.531,5.531,5.531,5.537,5.537,5.531,5.531,5.531,5.531
"P5",5.82366666666667,0,0,0,0,0,0,0,5.817,0,0
"P6",6.25806666666667,6.256,0,0,0,6.263,0,6.269,0,6.256,6.263
"P7",6.36276666666667,6.371,6.358,6.352,6.371,6.384,6.358,6.364,6.358,6.358,6.377
"P8",6.82866666666667,0,0,0,0,0,0,0,6.822,0,0
"P9",6.90655555555556,6.905,6.905,6.912,6.912,6.918,6.912,0,6.905,6.905,6.905
"P10",7.39166666666667,0,0,0,0,7.389,0,7.401,0,0,0
"P11",7.69886666666667,0,7.694,0,0,7.694,7.7,0,7.713,0,7.7
"P12",7.99136666666667,7.993,8,7.993,7.993,7.993,7.993,7.993,7.993,7.993,7.993
"P13",8.28077777777778,0,8.318,8.286,8.292,8.267,8.273,8.286,8.279,8.267,8.279
"P14",8.39666666666667,8.4,0,0,0,0,0,0,0,0,0
"P15",8.62566666666667,0,0,0,0,8.629,0,0,0,0,0
"P16",9.21766666666667,0,0,0,0,0,0,0,0,0,9.221
"P17",9.39066666666667,9.393,9.393,9.393,9.393,9.393,9.393,9.393,9.393,9.393,9.393
"P18",10.2926666666667,10.296,0,0,0,0,0,0,0,0,0
"P19",10.5104666666667,10.512,10.513,0,10.513,0,10.512,0,0,0,10.519
"P20",10.6198666666667,10.621,10.621,10.627,10.621,10.621,10.621,10.627,10.621,10.621,10.621
"P21",10.7875,10.78,10.786,0,0,0,0,10.792,10.792,10.799,10.786
"P22",11.5971666666667,0,11.62,0,0,11.581,0,0,0,0,0
"P23",11.9312666666667,11.937,11.931,11.937,11.938,11.906,11.95,11.931,11.937,11.938,11.931
"P24",12.3226666666667,0,0,0,0,12.326,0,0,0,0,0
"P25",12.5784666666667,12.58,12.561,12.58,12.587,12.625,12.567,12.561,12.561,12.574,12.612
"P26",13.1462222222222,13.146,13.153,13.153,0,13.146,13.146,13.153,13.146,13.14,13.153
"P27",13.342,13.337,13.325,13.356,13.337,13.35,13.344,13.35,13.343,13.356,0
"P28",13.5186666666667,0,0,0,0,0,0,0,0,0,13.522
"P29",13.8374166666667,0,13.84,0,0,0,0,0,13.84,13.84,13.833
"P30",13.9640666666667,13.967,13.967,13.967,13.967,13.967,13.961,13.967,13.967,13.967,13.967
"P31",14.2641666666667,0,0,0,0,14.253,0,0,14.272,0,0
"P32",14.5245666666667,14.527,14.521,14.527,14.533,14.527,14.533,14.527,14.514,14.533,14.527
"P33",15.3904666666667,15.386,15.392,15.386,15.399,15.392,15.405,15.392,15.398,15.386,15.392
"P34",15.5066666666667,0,0,0,0,15.507,15.513,0,0,0,0
"P35",15.7149666666667,15.704,15.723,15.716,15.717,15.723,15.717,15.717,15.723,15.717,15.716
"P36",15.9295,15.939,15.927,0,0,15.933,0,15.939,0,15.933,15.926
"P37",16.5656666666667,0,0,0,0,16.569,0,0,0,0,0
"P38",17.1316666666667,0,0,0,0,17.135,0,0,0,0,0
"P39",17.5542380952381,17.549,17.549,0,17.562,17.555,0,0,17.555,17.555,17.568
"P40",17.9891666666667,0,0,0,0,17.994,17.988,17.994,0,0,17.994
"P41",18.1808666666667,18.185,18.185,18.191,18.179,18.185,18.179,18.185,18.179,18.179,18.185
"P42",18.2944666666667,18.299,18.293,18.299,18.3,18.293,18.3,18.293,18.293,18.299,18.299
"P43",20.5213666666667,20.52,20.533,20.533,20.533,20.513,20.52,20.52,20.526,20.513,20.526
"P44",20.8186666666667,0,0,0,0,0,0,0,20.812,0,0
"P45",21.1976666666667,0,0,0,0,0,0,21.201,0,0,0
"P46",21.3289166666667,0,21.334,0,21.334,21.328,21.341,21.315,21.334,21.334,21.328
"P47",21.8176666666667,0,0,0,0,0,0,0,21.811,0,0
"P48",22.2307666666667,22.231,22.225,22.218,22.231,22.225,22.231,22.238,22.231,22.276,22.225
"P49",22.3765666666667,22.384,22.378,22.377,22.378,22.378,22.384,22.371,22.377,22.378,22.384
"P50",22.6035666666667,22.6,22.6,22.619,22.6,22.607,22.626,22.607,22.6,22.6,22.6
"P51",22.7739666666667,22.772,22.778,22.772,22.772,22.785,22.778,22.772,22.778,22.778,22.778
"P52",23.1577666666667,23.154,23.167,23.166,23.16,23.166,23.154,23.154,23.166,23.154,23.16
"P53",23.2566666666667,0,23.275,0,0,23.243,0,23.262,0,0,0
"P54",23.7036666666667,0,0,0,0,23.707,0,0,0,0,0
